rida,25,24,54289
might,25,189,54289
higher,25,38,54289
ho,25,180,54289
scared,25,59,54289
hot,24,71,54289
old,24,139,54289
act,24,66,54289
heard,24,112,54289
started,24,132,54289
fuckin,24,186,54289
stop,24,125,54289
left,24,125,54289
maybe,24,69,54289
find,24,94,54289
god,24,221,54289
gave,24,90,54289
finna,24,65,54289
blow,24,171,54289
2,23,123,54289
tonight,23,163,54289
care,23,71,54289
lit,23,40,54289
ride,23,259,54289
went,23,97,54289
dead,23,50,54289
sure,23,94,54289
other,23,147,54289
break,22,97,54289
30,22,37,54289
nothin,22,125,54289
name,22,170,54289
dope,22,182,54289
city,21,198,54289
car,21,134,54289
friends,21,103,54289
side,21,155,54289
blood,21,108,54289
homies,21,58,54289
own,21,113,54289
open,20,100,54289
am,20,226,54289
full,20,85,54289
beautiful,20,27,54289
ambitionz,20,19,54289
drink,20,106,54289
strong,20,57,54289
wait,20,83,54289
dick,20,81,54289
deep,20,86,54289
cuz,20,52,54289
already,20,71,54289
took,20,100,54289
hungry,20,19,54289
fucking,20,174,54289
gets,20,37,54289
sex,19,113,54289
fire,19,54,54289
anything,19,67,54289
into,19,129,54289
bring,19,167,54289
loose,19,35,54289
different,19,70,54289
school,19,79,54289
end,19,93,54289
hear,19,156,54289
til,19,115,54289
promise,19,58,54289
listen,18,64,54289
mouth,18,53,54289
inside,18,91,54289
last,18,129,54289
shorty,18,55,54289
smoke,18,232,54289
comin,18,56,54289
hand,18,106,54289
cold,18,74,54289
drop,18,203,54289
broke,18,99,54289
whatever,18,102,54289
ready,18,126,54289
nah,18,196,54289
fly,18,106,54289
making,18,89,54289
rock,18,86,54289
black,18,111,54289
again,18,173,54289
body,18,154,54289
times,18,100,54289
glad,18,36,54289
gang,18,110,54289
music,17,86,54289
wrong,17,90,54289
working,17,42,54289
being,17,67,54289
chorus,17,114,54289
truth,17,96,54289
hope,17,99,54289
tryin,17,37,54289
brain,17,46,54289
geekin,17,16,54289
throw,17,101,54289
lie,17,78,54289
yours,17,41,54289
yes,17,89,54289
till,17,102,54289
eyes,17,100,54289
pain,17,59,54289
understand,17,68,54289
red,17,81,54289
taking,17,88,54289
bread,16,49,54289
away,16,305,54289
battle,16,28,54289
help,16,64,54289
id,16,68,54289
soul,16,215,54289
most,16,60,54289
driving,16,41,54289
coachella,16,15,54289
days,16,104,54289
ran,16,39,54289
talking,16,152,54289
flow,16,74,54289
says,16,30,54289
white,16,93,54289
cash,16,115,54289
king,16,78,54289
shes,16,85,54289
somethin,16,59,54289
light,16,87,54289
our,16,139,54289
their,16,70,54289
roll,15,179,54289
spot,15,61,54289
million,15,71,54289
slow,15,117,54289
couple,15,100,54289
worth,15,40,54289
word,15,69,54289
woman,15,29,54289
true,15,92,54289
yourself,15,57,54289
jump,15,86,54289
eat,15,54,54289
yea,15,62,54289
dreams,15,37,54289
block,15,84,54289
waited,15,17,54289
kill,15,99,54289
attention,15,46,54289
because,15,85,54289
waiting,15,107,54289
trap,15,115,54289
overtime,15,15,54289
wind,14,66,54289
feeling,14,139,54289
doin,14,49,54289
many,14,105,54289
dark,14,46,54289
doing,14,108,54289
born,14,93,54289
together,14,78,54289
lose,14,73,54289
remember,14,85,54289
half,14,45,54289
space,14,24,54289
touch,14,85,54289
ahead,14,41,54289
miss,14,65,54289
hundred,14,95,54289
youngsters,14,13,54289
shine,14,55,54289
front,14,62,54289
room,14,52,54289
before,14,192,54289
coast,14,24,54289
aye,14,132,54289
those,14,75,54289
dollar,14,66,54289
mama,14,120,54289
wish,14,43,54289
1,14,117,54289
dough,14,39,54289
weed,14,90,54289
joking,14,14,54289
song,14,89,54289
brought,13,37,54289
zoo,13,78,54289
number,13,42,54289
plan,13,39,54289
gold,13,118,54289
discover,13,12,54289
forever,13,117,54289
naw,13,22,54289
hands,13,192,54289
clothes,13,38,54289
matter,13,61,54289
save,13,35,54289
everybody,13,254,54289
confused,13,12,54289
living,13,107,54289
none,13,79,54289
putting,13,34,54289
doesnt,13,23,54289
sleep,13,67,54289
street,13,74,54289
any,13,77,54289
without,13,99,54289
message,13,42,54289
lord,12,72,54289
kids,12,57,54289
best,12,107,54289
tears,12,27,54289
tv,12,30,54289
pass,12,72,54289
set,12,94,54289
lay,12,69,54289
float,12,17,54289
family,12,55,54289
juice,12,25,54289
less,12,45,54289
meet,12,48,54289
party,12,96,54289
bullshit,12,24,54289
couldnt,12,52,54289
else,12,54,54289
girls,12,96,54289
killers,12,25,54289
middle,12,33,54289
fill,12,33,54289
believe,12,76,54289
cup,12,59,54289
buy,12,64,54289
wanted,12,59,54289
trust,12,84,54289
catch,12,83,54289
shawty,12,111,54289
ice,12,70,54289
goes,12,49,54289
walk,12,273,54289
problems,12,23,54289
scream,11,35,54289
saying,11,46,54289
chain,11,72,54289
team,11,50,54289
sad,11,15,54289
sayin,11,102,54289
babe,11,98,54289
ghost,11,19,54289
bang,11,227,54289
iron,11,20,54289
rain,11,51,54289
lyin,11,22,54289
death,11,33,54289
thinking,11,55,54289
moves,11,47,54289
dream,11,75,54289
soon,11,41,54289
food,11,35,54289
actavis,11,17,54289
grow,11,43,54289
years,11,47,54289
sorry,11,51,54289
crew,11,33,54289
triller,11,12,54289
feelings,11,34,54289
wonder,11,68,54289
sound,11,56,54289
alright,11,42,54289
forget,11,60,54289
playing,11,76,54289
supposed,11,22,54289
weve,11,35,54289
weeoh,11,10,54289
single,11,31,54289
da,11,156,54289
brat,11,10,54289
alive,11,31,54289
under,11,65,54289
n,11,37,54289
pick,11,36,54289
cool,11,88,54289
rollin,11,77,54289
place,11,56,54289
coat,11,15,54289
og,11,30,54289
sun,11,45,54289
knows,11,54,54289
kind,11,33,54289
peace,11,43,54289
raps,11,22,54289
clip,11,38,54289
closed,11,15,54289
looked,11,18,54289
lessons,10,12,54289
pocket,10,36,54289
floor,10,95,54289
knew,10,67,54289
smile,10,41,54289
found,10,48,54289
sell,10,57,54289
continue,10,16,54289
line,10,85,54289
land,10,53,54289
makes,10,64,54289
pour,10,63,54289
milli,10,39,54289
youll,10,71,54289
mvp,10,10,54289
turnt,10,19,54289
cannot,10,47,54289
trying,10,108,54289
bed,10,45,54289
lost,10,59,54289
star,10,46,54289
